Event Name,Event Time,Location,Club,Image URL,Event URL,Description,Host Organizations,First Host Org,Perks,Categories,Start Time,End Time
KCF GBM,2025-04-24 19:00:00,Staller FINART M0113,Korean Christian Fellowship,https://se-images.campuslabs.com/clink/images/3feb258f-fb5a-4bb3-afdb-95adaf4802320d5f45c6-abce-4635-9ced-9e711e56ec42.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10925534,"Weekly meeting for members to fellowship, meet, and worship together.",Korean Christian Fellowship,Korean Christian Fellowship,Credit,Religious Service / Celebration,,2025-04-24 07:50:00
NNCEMS General Body Meeting,2025-04-24 19:00:00,Frey Hall 222,Non-Native Communication in Emergency Medical Services,https://se-images.campuslabs.com/clink/images/3b169b32-2636-4c18-924c-68d2d1fe483762fcf673-4afc-4743-8c26-5c8ad6580007.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11026153,Come to NNCEMS's GBMs to learn EMS-focused communication!,Non-Native Communication in Emergency Medical Services,Non-Native Communication in Emergency Medical Services,"Free Stuff, Credit",N/A,,2025-04-24 08:00:00
Disability Alliance - General Body Meeting,2025-04-24 19:00:00,Frey Hall 112,Disability Alliance,https://se-images.campuslabs.com/clink/images/91a39680-9b86-4a10-abd0-0ae25bc432c662b12935-d42f-4178-a7d4-987fde793555.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11082684,Community for disabled students and allies of Stony Brook University working towards disability justice!,Disability Alliance,Disability Alliance,Credit,Disability/Ability Awareness,,2025-04-24 08:00:00
April Blitz Tournament,2025-04-24 18:30:00,Roth 122,Chess Club,https://se-images.campuslabs.com/clink/images/f7041a6f-af55-4b01-b84d-40cb8b98cd7923cefa64-5b15-45f6-8078-67ecbd67edac.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10794143,We will be hosting a April blitz tournament (5+2). We expect 40 people approximately. Food and Drinks will be provided.,Chess Club,Chess Club,"Free Food, Credit",N/A,,2025-04-24 10:00:00
USG Spring Senate Meeting,2025-04-24 19:30:00,SAC 302,Undergraduate Student Government ,https://se-images.campuslabs.com/clink/images/06b990a7-efe4-4edc-975a-4b325304f5c43c2f9a2b-e1ab-40c1-a8a2-c1031d79fe59.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10815230,Agenda:AgendasStony Brook Undergraduate Student Government Senate Meeting. The meeting starts at 7:30 PM in SAC 302 or on ZoomJoin Zoom Meetinghttps://stonybrook.zoom.us/j/98098084342?pwd=cR8gA27AoIPmTBS9LVH7rY4EvAquVY.1Meeting ID: 980 9808 4342Passcode: 632172,Undergraduate Student Government,Undergraduate Student Government,Credit,N/A,,2025-04-24 10:30:00
Taandava Practice 24-25 Thursday (Jan 2 - May 8),2025-04-24 20:00:00,Union L06-01A/ Union Club Hub,Taandava,,https://stonybrook.campuslabs.com/engage/event/10400865,Taandava will host weekly Thursday practices at the Union.,Taandava,Taandava,Credit,N/A,,2025-04-24 10:30:00
Thursday Practice,2025-04-24 21:30:00,REC 128,Wrestling Team,https://se-images.campuslabs.com/clink/images/037361c0-fb3b-449b-b220-965276d0ae647b212000-ead3-4b2f-a701-258da720702e.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11006352,Thursday Practice,Wrestling Team,Wrestling Team,Credit,N/A,,2025-04-24 10:30:00
Spring '25 Open Practice,2025-04-25 11:00:00,Walter J. Hawrys Campus Recreation Center,Women's Club Basketball,https://se-images.campuslabs.com/clink/images/651cde31-d7db-4a14-865f-a74f4164663c57942863-cb3b-46d2-aeff-6b4121aec711.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971584,"Our weekly practices focus on developing skills that can translate to both athletic ability and personal life skills. This time allows for the engagement with a community of girls who enjoy playing the game of basketball together. We are also using this time to prepare for club events, games, tournaments, etc.",Women's Club Basketball,Women's Club Basketball,Credit,N/A,,2025-04-25 12:00:00
Narcan Training,2025-04-25 11:00:00,CPO training room,Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/85f6496c-fa9b-4eee-aad1-112ae7a02c22836c11b2-52df-400d-ba2c-6f852f28659c.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10932909,"Come join CPO to learn about the history of the opioid crisis, local statistics of fatalities due to opioids, gain more knowledge about the spectrum of dependency,  identify resources on and campus and in the community, and confidently identify an overdose situation and use Narcan.
Register Here:tinyurl.com/cpobystander",Center for Prevention and Outreach,Center for Prevention and Outreach,Credit,Health & Wellness,,2025-04-25 12:00:00
Music Check In,2025-04-25 13:00:00,WUSB Radio Station - 2nd Floor of West Side Dining,WUSB,https://se-images.campuslabs.com/clink/images/d6ae8dcf-fa64-4813-a37a-76ce81b7d3fcdb05db23-b6ef-42b5-b548-8ff8deb2995f.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11087591,Join us as we listen to new/unreleased music that gets sent to the station!,WUSB,WUSB,Credit,N/A,,2025-04-25 02:00:00
Table Tennis Ping Pong Practice Meeting,2025-04-25 13:30:00,MAC Courts in Campus Rec,Table Tennis Club,https://se-images.campuslabs.com/clink/images/f2a4f665-e7fb-4d84-a822-76d6e8d979c1174beeda-a332-482c-9ca2-e64e1df6387d.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971452,"4 meetings per week of general ping pong practices. All skill levels welcome. The tables will be set up for free play but if there are too many people, a couple of tables will be set as King of the Court or Around the World. Timers would also be set to rotate people in and out so that everyone can play. Paddles/Balls are supplied by the club, but feel free to bring your own equipment! Sometimes, practices will be more competitive and focused on higher levels of play if the level of interest is there. If you have any questions, go on the discord and ask: https://discord.gg/adEQyyaudE",Table Tennis Club,Table Tennis Club,Credit,N/A,,2025-04-25 03:00:00
Community Wellness Walk with CPO,2025-04-25 14:00:00,Union Suite 108,Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/450ad448-49c2-48ba-becb-e154e684a33fbdd5f9d1-5ce6-4cd5-bb8a-7e885a82f1ec.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11055509,"Join CPO Peer educators and SBU community members for a one mile walk on campus every week!
Join us Friday April 25th from 2-3pm for one of our weekly wellness walks!
All abilities are invited, no experience necessary, no one gets left behind
Email prevention_outreach@stonybrook.edu for accessibility needs",Center for Prevention and Outreach,Center for Prevention and Outreach,Credit,Health & Wellness,,2025-04-25 03:00:00
Queer Gaming Affinity Group,2025-04-25 15:00:00,LGBTQ* Center,LGBTQ* Services,https://se-images.campuslabs.com/clink/images/37a1b182-fabe-4827-a27c-7fada05650b788735b68-3117-48dd-83a8-9740671c20a9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11040348,"Want to hang out with other queer gamers? Then the Queer Gaming affinity group (or Gaymer Group) is the place for you! All orientations are welcome! We’ll form discussions, socialize, and hopefully play some games at our meetings! Come join us every Fridays from 3:00 PM - 4:00 PM in the large conference room at the LGBTQ* Center. The Center is above West Side Dining- it’s the one with all the flags, you can’t miss it! Just go through the side entrance by Westside Market and up the stairs or elevator. Be there or be square!

Affinity groups are not meant as a replacement for counseling services. This space is NOT open for research or observation.

Please contact LGBTQ* Services at lgbtqservices@stonybrook.edu or (631) 632-1690 for any accessibility needs or concerns.",LGBTQ* Services,LGBTQ* Services,"Free Food, Free Stuff, Credit",Pride Month,,2025-04-25 04:00:00
CEAS Interdepartmental Soccer Tournament,2025-04-25 12:45:00,"South P Soccer Fields 4, 5, 6, and 7",College of Engineering and Applied Sciences,https://se-images.campuslabs.com/clink/images/25c8914c-5d76-4b85-8253-ee676438d79f00a6518b-c659-4ac2-9769-20593d346e8e.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10968396,"Last year's soccer tournament was a huge success, so we are running it back in Spring 2025! We are hoping for great participation from all departments again. The event will be held onFriday, 4/25, from 12:45-4:30pm (including player check-in and warmups) at the South P Soccer Fields 4, 5, 6, and 7.We are calling all interested students, faculty, and staff to sign up to play; no experience is needed. Those interested must fill out thisformby4pm on Friday, 3/14/25.Not interested in playing? Bring a lawn chair or blanket to cheer on your favorite students, faculty, and staff. All spectators are welcome!Games will begin at 1:30pm.",College of Engineering and Applied Sciences,College of Engineering and Applied Sciences,Credit,Sporting/Athletic Program,,2025-04-25 04:30:00
Cybersecurity Club General Body Meeting,2025-04-25 17:00:00,Melville W4550,Cybersecurity Club,,https://stonybrook.campuslabs.com/engage/event/11091529,"The Cybersecurity club's General Body Meetings provide members a place to enhance their technical and theoretical knowledge about cybersecurity, and also further their career possibilities. We do this by discussing weekly events in cybersecurity, hosting lectures on relevant topics like computer and network security, providing hands on demonstrations of technical skills required to succeed in the field, and having professionals discuss their career choices and certification paths.",Cybersecurity Club,Cybersecurity Club,Credit,N/A,,2025-04-25 05:50:00
Fencing Practice,2025-04-25 17:00:00,MAC Courts,Fencing Club,https://se-images.campuslabs.com/clink/images/0d0b75e2-1a07-4b9d-916c-0e763a983ed61f90f564-226c-4ec6-ba24-24fb826455bc.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10926766,"Join the Fencing Club in practicing footwork, blade work, and even training for tournaments. We welcome anyone of any skill level to come to practices, all you need to bring is yourself!",Fencing Club,Fencing Club,Credit,N/A,,2025-04-25 06:30:00
Womens Club Lacrosse Practice,2025-04-25 17:00:00,South P Field A (Lot 40),Women's Club Lacrosse,https://se-images.campuslabs.com/clink/images/5e74d445-3c10-4347-8d8e-5a3a8fbd87fbbafaa732-03ff-4027-be8b-9253c0eefb37.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971534,Join us for our weekly practices! All skill levels are welcome. Equipment is available to borrow.,Women's Club Lacrosse,Women's Club Lacrosse,Credit,N/A,,2025-04-25 07:00:00
Friday Volleyball Club Practice,2025-04-25 18:00:00,Campus Recreation Center Wood Courts 2/3,Volleyball Club at SBU,https://se-images.campuslabs.com/clink/images/620baf3f-3b36-46ce-b902-08f00274e63d53143e65-1d3f-4744-b647-e62cc7b1ccc2.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971376,"Come and play Volleyball with practices hosted by the Volleyball Club at the Campus Recreational Center! Every practice, we will be focusing on different aspects of the game, such as serve receive, attacking, setting, blocking, defense, game play, etc. Experienced players can come to refine their skills and beginner players can learn something new!
For specific information such as what is being taught on a specific day, unexpected cancellations, changes in plans (such as tryouts, clinics, or tournaments happening instead), etc, please follow our instagram @sbuvballor join our groupme chat linked in our instagram’s linktree.
Please show up in athletic attire!",Volleyball Club at SBU,Volleyball Club at SBU,Credit,N/A,,2025-04-25 07:30:00
Friday Practice,2025-04-25 18:30:00,REC 128,Wrestling Team,https://se-images.campuslabs.com/clink/images/74fd0372-958a-4f0e-b53c-71354a7dc114146913f9-5a74-4fb2-856b-74fcdaeb94d5.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11006365,Friday Practice,Wrestling Team,Wrestling Team,Credit,N/A,,2025-04-25 07:30:00
Tabletop Weekly GBM,2025-04-25 16:00:00,N101 Ward Melville Social and Behavioral Sciences Building (SBS),Tabletop Club,https://se-images.campuslabs.com/clink/images/79b9b603-ebd6-4c6d-8db0-4e0115e6e6c209d62025-de4f-4dd6-a73b-a41b89e9dfeb.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11094298,Come play board games in Tabletop.,Tabletop Club,Tabletop Club,Credit,Movies & Games,,2025-04-25 08:00:00
Weekly SBU Kendo Practice,2025-04-25 18:30:00,MAC Court in Recreation Center,Kendo Club at SBU,https://se-images.campuslabs.com/clink/images/da8bfde6-e62e-4a7b-b577-b7739ae6f91cbb2ebd40-46a4-4322-94bc-547920383419.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11035467,"Weekly SBU kendo practice at the MAC court. *The MAC court is located in the basement of the Recreation Center.
No experience is needed, everyone is welcome. All equipment will be provided.",Kendo Club at SBU,Kendo Club at SBU,Credit,Sporting/Athletic Program,,2025-04-25 08:00:00
ASBanquet,2025-04-25 19:00:00,SAC 169,Alternative Spring Break Outreach,https://se-images.campuslabs.com/clink/images/fb4f6962-0404-478f-b760-817ccb0be306704f649a-e18c-425f-a69c-2242f0029aa1.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10487836,"For those of you who went on our spring break trip, we are inviting you to celebrate the introduction of our new E-Board with us! We will have food and dessert, as well as a photo booth with music. And who could forget a night of reminiscing on the fun we had over spring break!",Alternative Spring Break Outreach,Alternative Spring Break Outreach,Credit,N/A,,2025-04-25 09:00:00
BWA BANQUET : GENERATIONAL VOICES,2025-04-25 19:00:00,BAUMAN,Black Womyn's Association,https://se-images.campuslabs.com/clink/images/87479e19-93a5-4436-ae7b-6ff7207e14ab255b2646-f0e5-4a09-85ef-b6f060d407db.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11040220,"Join us for an evening of reflection, celebration, and connection as we honor the stories, struggles, and triumphs of Black womyn across generations. This year’s theme,""Generational Voices,""highlights the power of storytelling and the importance of bridging the past, present, and future.
Enjoy a night filled with inspiring speeches, captivating performances, and an atmosphere of unity and empowerment. Together, we will celebrate the resilience, wisdom, and strength that each generation carries forward.",Black Womyn's Association,Black Womyn's Association,Credit,N/A,,2025-04-25 10:00:00
Movie Night,2025-04-25 20:00:00,Wagner Lounge,Roosevelt Community,https://se-images.campuslabs.com/clink/images/69dc5b57-2767-4cee-b33f-3755243e42430e0ce6af-f86c-4a7b-b57b-577ce2d46526.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10994913,Come join Wagner Hall Council in movie night! Update on the movie shown this week will be posted in the group me. Free popcorn provided.,Roosevelt Community,Roosevelt Community,"Free Food, Credit",N/A,,2025-04-25 10:00:00
Spring '25 Open Practice,2025-04-26 11:00:00,Walter J. Hawrys Campus Recreation Center,Women's Club Basketball,https://se-images.campuslabs.com/clink/images/651cde31-d7db-4a14-865f-a74f4164663c57942863-cb3b-46d2-aeff-6b4121aec711.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971585,"Our weekly practices focus on developing skills that can translate to both athletic ability and personal life skills. This time allows for the engagement with a community of girls who enjoy playing the game of basketball together. We are also using this time to prepare for club events, games, tournaments, etc.",Women's Club Basketball,Women's Club Basketball,Credit,N/A,,2025-04-26 12:00:00
Paintball Trip,2025-04-19 14:00:00,Cousins Paintball,Recreation and  Wellness,https://se-images.campuslabs.com/clink/images/0a65e4a5-1c0d-49d0-aff4-960bf18c4923b8bdc499-793b-47ca-8d40-2000c1cadd02.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10966799,"Hosted by Recreation and Wellness.

Looking to get off campus? Join us for a Paintball trip on April 19th at 2:00pm. A ticket to this trip will include a round trip to the location, 500 paintballs, paintball gun rental, two hours of paintball, and mask rental. Paint washes out of clothes if washed same day. The bus will pick up students from Stony Brook at 1:00pm and return back to campus around 6:45pm. All students must travel to the event on the bus. Tickets for undergraduate students are $35 and tickets for graduate students for $45.

Sign up on the Rec on the Go app.

If you have any questions, please email beyondthebrook@stonybrook.edu. This ticket is non-transferable and non-refundable. Failure to attend the event after registration may result in suspension from future off campus trips.",Recreation and  Wellness,Recreation and  Wellness,Credit,Beyond the Brook- Off Campus Trips,,2025-04-26 01:00:00
Stony Brook Men's Lacrosse vs. Hampton,2025-04-26 12:00:00,Kenneth P. LaValle Athletic Stadium,Stony Brook Athletics,https://se-images.campuslabs.com/clink/images/b1b96680-4fb1-4734-81cb-b88f7adfa968a4cd9801-612f-4410-96be-6fc6e044f096.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10979974,Come check out your Stony Brook Seawolves Men's Lacrosse team take on the Hampton Pirates! Free admission for all undergraduate students!,Stony Brook Athletics,Stony Brook Athletics,Credit,N/A,,2025-04-26 02:15:00
Wolfie's Big Band Rehearsal,2025-04-26 13:00:00,Union L03 (Basement Rehearsal Room),Wolfie’s Big Band,https://se-images.campuslabs.com/clink/images/3ea810b4-f842-4177-acc4-1fc01b6c94b5887b880a-ca72-49fb-9d06-bc24c914634f.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10452169,"Wolfie's Big Band weekly Saturday rehearsal, practicing and working through music for upcoming performances throughout the semester. Anyone is welcome to attend and participate, new members are always welcome! (We recommend members have a basic ability to read music and play an instrument.)General Rehearsal Schedule:1:00 - 1:10 General Announcements and Welcome1:10 - 2:00 Rehearsing Music2:00 - 2:10 Break2:10 - 3:00 Rehearsing Music",Wolfie’s Big Band,Wolfie’s Big Band,Credit,Performance,,2025-04-26 03:00:00
Saturday Volleyball Club Practice,2025-04-26 15:00:00,Campus Recreation Center Wood Courts 2/3,Volleyball Club at SBU,https://se-images.campuslabs.com/clink/images/37a09022-43a9-4581-bf5d-1751b8d89a87b03f2af8-0674-491a-8b0a-af429a8788a4.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971389,"Come and play Volleyball with practices hosted by the Volleyball Club at the Campus Recreational Center! Every practice, we will be focusing on different aspects of the game, such as serve receive, attacking, setting, blocking, defense, game play, etc. Experienced players can come to refine their skills and beginner players can learn something new!
For specific information such as what is being taught on a specific day, unexpected cancellations, changes in plans (such as tryouts, clinics, or tournaments happening instead), etc, please follow our instagram @sbuvballor join our groupme chat linked in our instagram’s linktree.
Please show up in athletic attire!",Volleyball Club at SBU,Volleyball Club at SBU,Credit,N/A,,2025-04-26 04:30:00
Fencing Practice,2025-04-26 15:00:00,CRC - MAC Courts,Fencing Club,https://se-images.campuslabs.com/clink/images/18f26112-6ca0-455b-bd58-286b64e462150a42aa9e-4650-4545-878b-0695811aa984.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10926787,"Join the Fencing Club in practicing footwork, blade work, and even training for tournaments. We welcome anyone of any skill level to come to practices, all you need to bring is yourself!",Fencing Club,Fencing Club,Credit,N/A,,2025-04-26 04:30:00
METS Regatta,2025-04-26 08:00:00,Glen Island Park,Crew at Stony Brook University,https://se-images.campuslabs.com/clink/images/d3a47669-87a4-45f0-9006-e54516a4b5a40f9ff4a8-dd34-4ccb-bd98-926b689ecb1f.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11065480,"The crew team will be travelling to New Rochelle, NY for our final regatta of the spring 2025 season! We'll be competing at the Novak Memorial Metropolitan Championship regatta. Funded by the USG student activity fee.",Crew at Stony Brook University,Crew at Stony Brook University,Credit,N/A,,2025-04-26 05:00:00
Table Tennis Ping Pong Practice Meeting,2025-04-26 16:30:00,MAC Courts in Campus Rec,Table Tennis Club,https://se-images.campuslabs.com/clink/images/f2a4f665-e7fb-4d84-a822-76d6e8d979c1174beeda-a332-482c-9ca2-e64e1df6387d.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971453,"4 meetings per week of general ping pong practices. All skill levels welcome. The tables will be set up for free play but if there are too many people, a couple of tables will be set as King of the Court or Around the World. Timers would also be set to rotate people in and out so that everyone can play. Paddles/Balls are supplied by the club, but feel free to bring your own equipment! Sometimes, practices will be more competitive and focused on higher levels of play if the level of interest is there. If you have any questions, go on the discord and ask: https://discord.gg/adEQyyaudE",Table Tennis Club,Table Tennis Club,Credit,N/A,,2025-04-26 06:00:00
AIChE Mid-Atlantic Regional Conference 2025,2025-04-24 00:00:00,Lehigh University,American Institute of Chemical Engineers,https://se-images.campuslabs.com/clink/images/c6aa7fa1-312f-49b6-b6db-0a326db1c0eb5a1d6f72-8b4d-464b-bc0b-3c8ec748a89f.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10692643,"SBU's AIChE chapter will be attending the regional AIChE conference at Lehigh University. Attendees will participate in research competitions, ChemE car, ChemE sports, ChemE Jeopardy, professional workshops, networking events, career fairs and graduate school fairs!",American Institute of Chemical Engineers,American Institute of Chemical Engineers,Credit,N/A,,2025-04-26 11:45:00
Grass Tournament: SBU Volleyball Club,2025-04-27 08:00:00,Campus Recreation Outdoor South Field Complex - Field C (Grass),Volleyball Club at SBU,https://se-images.campuslabs.com/clink/images/b11db14b-53ef-4a60-abf7-391ea8b845c39c2b436c-eeec-4111-a8da-14bab83d1556.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971212,"The Volleyball Club at Stony Brook is hosting TWO GRASS TOURNAMENTS THIS SEMESTER! Come touch some grass and play volleyball with friends under the sun.
Important Details:
Tournament 1:Sunday, 4/20 9:00AM - 5:00PM (predicted)
Tournament 2:Sunday, 4/27 9:00AM - 5:00PM (predicted)
Check in time is at 9AM for both tournaments.
Format:Quads (There MUST be at least one person of the opposite gender on your team) OR Doubles
More information will be released as the time comes.
- Pool Play
- Top 2-3 teams make playoffs
- Be sure to bring athletic attire and enough water for yourself
If numbers allow, there will betwo different divisions:
- Competitive: for members with competitive/playing experience
- Recreational: for members who play casually or are just starting out!
Please do your best to register your team in the appropriate division for fair play!
Toregister, fill out the Google Forms linked on our Instagram @sbuvball. Only ONE REGISTRATION IS NEEDED PER TEAM. You MUST register on our google form to be eligible to play.
Be Sure to Follow our Instagram at @sbuvballfor any information regarding prizes, rule changes, weather changes, etc",Volleyball Club at SBU,Volleyball Club at SBU,Credit,N/A,,2025-04-27 09:00:00
Table Tennis Ping Pong Practice Meeting,2025-04-27 13:30:00,MAC Courts in Campus Rec,Table Tennis Club,https://se-images.campuslabs.com/clink/images/f2a4f665-e7fb-4d84-a822-76d6e8d979c1174beeda-a332-482c-9ca2-e64e1df6387d.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971454,"4 meetings per week of general ping pong practices. All skill levels welcome. The tables will be set up for free play but if there are too many people, a couple of tables will be set as King of the Court or Around the World. Timers would also be set to rotate people in and out so that everyone can play. Paddles/Balls are supplied by the club, but feel free to bring your own equipment! Sometimes, practices will be more competitive and focused on higher levels of play if the level of interest is there. If you have any questions, go on the discord and ask: https://discord.gg/adEQyyaudE",Table Tennis Club,Table Tennis Club,Credit,N/A,,2025-04-27 03:00:00
Fencing Practice,2025-04-27 15:00:00,CRC - MAC Courts,Fencing Club,https://se-images.campuslabs.com/clink/images/7a989998-65c0-463f-bc42-e36811ede136633e40fd-91b1-4e20-a5b0-fcf2b1598957.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10926800,"Join the Fencing Club in practicing footwork, blade work, and even training for tournaments. We welcome anyone of any skill level to come to practices, all you need to bring is yourself!",Fencing Club,Fencing Club,Credit,N/A,,2025-04-27 04:30:00
Weekly SBU Kendo Practice,2025-04-27 15:00:00,Wood Court #3 in Recreation Center,Kendo Club at SBU,https://se-images.campuslabs.com/clink/images/658f9509-7802-447d-a1fe-518d7cd2e659ed42a23c-da0e-416f-b69f-d84844673f2b.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11007086,"Weekly SBU kendo practice on Wood Court #3.
No experience is needed, everyone is welcome. All equipment will be provided.",Kendo Club at SBU,Kendo Club at SBU,Credit,Sporting/Athletic Program,,2025-04-27 04:30:00
New York International Auto Show Trip,2025-04-27 09:30:00,"429 11th Ave, New York, NY 10001",Student Engagement & Activities,https://se-images.campuslabs.com/clink/images/2b707b11-e1b9-4ce0-81d8-8da0526eaa2e8074e8f9-7217-42e4-9d82-b3bf7c1d4072.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10719777,"Join us for a trip to theNew York Auto Showon Sunday, April 27th, 2025.
A ticket for this trip will include round-trip transportation to NYC and 1 ticket to the Auto Show.
The bus will pick up students from Stony Brook Union at 10 am and depart the city around 4:00 pm.
There will be time to explore around the city before departure.
All students must utilize the provided transportation to & from unless approved by the trip chaperone the day of.Failure to do so may result in suspension from future off-campus trips.
Tickets for undergraduate students are $15 and $20 for graduate students.
Tickets go on sale, on Monday, April 7th at 9 am.
Click here to buy tickets!
Tickets are non-transferable and non-refundable. Failure to attend the event after registration may result in suspension from future off-campus trips.
If you have any questions, please emailbeyondthebrook@stonybrook.edu",Student Engagement & Activities,Student Engagement & Activities,Credit,Beyond the Brook- Off Campus Trips,,2025-04-27 06:00:00
Competitive Dodgeball Club Practice,2025-04-27 16:30:00,Campus Recreation Center Wood Court #3,Dodgeball Club,https://se-images.campuslabs.com/clink/images/63c7e11f-1220-48fa-894c-3e681c613d58500f2362-e6ae-45cf-8bde-31e9173e546d.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971359,"Join us in the Rec Center Wood Courts for an open competitive practice to improve your skills and work towards traveling to compete in intercollegiate tournaments with official rules!

*Competitive practices are open to all interested players of any gender or skill level but are more intense and focused. Find our regular practices for more casual and fun dodgeball!",Dodgeball Club,Dodgeball Club,Credit,Sporting/Athletic Program,,2025-04-27 06:00:00
Sunday Catholic Mass,2025-04-27 17:00:00,Union Ballroom,Catholic Campus Ministries,https://se-images.campuslabs.com/clink/images/110a3480-5e68-4096-8e4a-d90bb5cd3e9f8b1ae471-0aa0-4e17-97cd-3ac4126b921c.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10185819,Join Catholic Campus Ministry for Sunday Mass at 5pm.,Catholic Campus Ministries,Catholic Campus Ministries,Credit,Religious Service / Celebration,,2025-04-27 06:00:00
High C's Sunday Rehearsals,2025-04-27 16:00:00,SAC Rehearsal Space,High Cs,https://se-images.campuslabs.com/clink/images/54aed101-98bc-4da5-9db9-d17a4f6debcccaece2c9-5417-49ad-bb39-9d2456271b3e.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10827838,Weekly rehearsal for the High C's TTBB a cappella group to practice their repertoire.,High Cs,High Cs,Credit,N/A,,2025-04-27 07:00:00
Tea and Talk,2025-04-28 12:30:00,SAC 303,Russian Corner,https://se-images.campuslabs.com/clink/images/c7fe70b6-afd3-40d0-950a-75a2d53057a0247243c2-3860-4af3-8042-afc475f77aea.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11077724,"Come by during campus lifetime hours to improve your Russian language skills with our e-board, or if you're interested in learning, we will hold casual Russian language learning lectures for all interested members. Enjoy a nice cup of chai (tea) while you chat and/or learn!",Russian Corner,Russian Corner,"Free Food, Credit",N/A,,2025-04-28 01:30:00
Stud-Tea Sessions With Tau Beta Pi,2025-04-28 12:30:00,LIBRRY W4540,Tau Beta Pi The Engineering Honor Society,https://se-images.campuslabs.com/clink/images/02f512cd-38d2-484a-a858-0459a7ef1c0f7aa22bbe-a3a1-4241-8a31-272048eb6c1b.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11099791,Come join Tau Beta Pi for a weekly study session at the Melville Library!,Tau Beta Pi The Engineering Honor Society,Tau Beta Pi The Engineering Honor Society,Credit,N/A,,2025-04-28 01:30:00
Beta Alpha Psi Meditation Workshop,2025-04-28 12:30:00,Harriman Hall 108,Beta Alpha Psi at Stony Brook University,,https://stonybrook.campuslabs.com/engage/event/10992801,Students will be able to learn methods of meditation.,Beta Alpha Psi at Stony Brook University,Beta Alpha Psi at Stony Brook University,Credit,N/A,,2025-04-28 01:30:00
Pani Puri Party,2025-04-28 12:30:00,SAC LOBBY,Taandava,https://se-images.campuslabs.com/clink/images/c060751c-0312-4200-bf85-36f1991f07d00e5eccbd-d79a-4a24-bdcf-b0ef68373faa.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10932493,We will selling a popular indian snack known as Pani Puri.,Taandava,Taandava,Credit,N/A,,2025-04-28 02:00:00
SF4M GBM!,2025-04-28 13:00:00,Student Union L06-08,Science Fiction Forum,https://se-images.campuslabs.com/clink/images/3efd913d-0359-4b1f-bece-d73992369d722d401bee-e2a5-4ed2-81c8-6c95b3b77938.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11007488,"The Science Fiction Forums weekly general body meeting! Come on down to see how we run, and stay after to hang out with all of our members!",Science Fiction Forum,Science Fiction Forum,Credit,N/A,,2025-04-28 02:00:00
